Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.1353,0,0.0,55,24.2196,0.006376,0.033771,0.0,0.0,Sep,3,2,4,2,New_Visitor,0,0
18,43.1746,0,0.0,22,4231.7234,0.019725,0.016257,0.0,0.0,June,1,2,1,2,Returning_Visitor,0,1
2,7.8941,0,0.0,36,13.048,0.085467,0.006316,6.217659,0.0,Mar,2,1,6,1,New_Visitor,0,0
0,0.7074,4,0.0,31,69.9078,0.00115,0.051586,20.542463,0.0,Nov,2,2,1,4,Returning_Visitor,1,0
2,162.5222,0,20.8436,183,716.4732,0.01614,0.018888,0.0,0.0,May,2,2,8,2,Returning_Visitor,0,0
8,0.0648,0,0.0,6,241.0893,0.010702,0.074046,0.0,0.0,Mar,1,1,1,4,New_Visitor,1,0
12,1246.292,0,77.2511,7,1901.3748,0.019102,0.013672,0.0,0.0,Jul,3,1,4,3,Returning_Visitor,1,0
1,2.0765,4,0.0,0,26.5694,0.012605,0.024231,0.0,0.0,Dec,1,2,3,2,Returning_Visitor,0,0
10,106.0992,0,519.3823,2,99.9984,0.012606,0.048555,0.0,0.0,Oct,2,1,1,6,Other,1,0
0,41.9574,0,0.0,132,925.3149,0.001074,0.066975,3.885911,0.2,Nov,2,4,1,2,New_Visitor,0,1
0,4.6383,0,0.0,34,806.7548,0.00316,0.058636,0.0,0.8,Nov,2,2,3,6,Returning_Visitor,0,0
1,1.1805,0,0.0,35,569.6321,0.046947,0.017483,1.842882,0.0,Nov,2,2,3,1,Returning_Visitor,0,0
17,55.5968,0,0.0,132,596.105,0.027319,0.004849,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0
5,13.6879,0,0.0,18,8100.7786,0.074201,0.023812,30.794699,0.0,Nov,2,2,4,1,Returning_Visitor,0,0
0,2.7059,0,0.0,11,133.606,0.044261,0.010798,0.0,0.0,May,2,1,1,2,New_Visitor,0,0
0,14.0285,0,0.0,4,1363.992,0.00143,0.031479,0.0,0.0,Dec,3,2,1,6,Returning_Visitor,0,0
4,23.7313,0,0.0,1,476.5808,0.018462,0.028269,16.555996,0.0,Nov,3,2,1,4,Returning_Visitor,0,0
3,195.7247,2,37.0852,28,52.7484,0.013691,0.027282,0.0,0.0,Aug,2,2,3,2,Returning_Visitor,0,0
5,7.1113,0,0.0,102,1089.52,0.082475,0.019718,0.0,0.0,June,2,1,3,3,Returning_Visitor,0,1
13,29.7066,0,0.0,20,518.2246,0.000629,0.027234,0.0,0.0,Nov,1,2,1,6,Returning_Visitor,0,0
0,13.2416,0,0.0,0,170.387,0.015286,0.006056,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,0,0
1,6.2483,0,0.0,8,5778.8619,3.7e-05,0.004404,0.0,0.0,May,1,1,1,2,Returning_Visitor,0,0
0,133.2787,1,0.0,4,74.2124,0.093332,0.028243,0.0,0.0,May,4,2,1,10,Returning_Visitor,1,0
1,7.8689,1,0.0,1,866.1417,0.006944,0.002088,0.0,0.0,May,1,2,1,1,Returning_Visitor,0,0
1,2.2266,1,0.0,0,470.7416,0.052781,0.03505,11.043756,0.0,Dec,2,1,3,3,Returning_Visitor,0,0
1,0.8156,0,0.0,42,226.7563,0.000334,0.018388,2.315745,0.0,Nov,2,2,3,2,Returning_Visitor,1,0
6,3.5469,0,0.0,49,7671.4907,4.5e-05,0.060809,9.949606,0.0,May,2,2,3,13,Returning_Visitor,0,0
0,7.8865,1,0.0,7,214.3755,0.002937,0.052381,0.0,0.0,May,3,2,1,3,Returning_Visitor,1,1
3,31.0847,0,0.0,37,1251.0045,0.052122,0.006353,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,1,0
2,1.7765,0,0.0,11,4.8158,0.015455,0.008913,28.254627,0.2,Dec,1,2,1,13,Returning_Visitor,1,0
0,100.3951,0,0.0,20,915.8338,0.030177,0.030893,0.0,0.0,Aug,1,1,2,4,Returning_Visitor,1,1
0,4.7061,0,0.0,29,1112.6213,0.077953,0.00601,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,0,0
8,29.0592,0,0.0,29,176.3549,0.032406,0.004424,0.0,0.0,Mar,1,2,1,2,New_Visitor,1,0
1,0.4649,0,0.0,7,692.8588,0.011635,0.02594,0.0,0.0,Nov,1,3,6,13,New_Visitor,0,0
0,2.2009,0,34.7677,94,5452.8279,0.035953,0.009088,11.161885,1.0,Jul,2,5,1,2,Returning_Visitor,0,0
6,0.4334,0,0.0,6,24613.9362,0.020114,0.003956,0.0,0.0,May,2,2,3,1,New_Visitor,0,0
0,120.1757,1,0.0,12,10.208,0.055385,0.018775,0.0,0.0,Nov,3,4,1,13,Returning_Visitor,0,0
1,2.0749,0,0.0,13,1032.4846,0.000176,0.043046,0.0,0.0,May,1,2,8,13,Returning_Visitor,0,0
0,11.48,0,0.0,49,6024.2373,0.049067,0.00075,0.0,0.0,May,2,3,2,2,Returning_Visitor,0,0
1,36.2656,0,5.0075,11,175.3278,0.025959,0.010733,0.0,0.0,Oct,1,2,2,3,Returning_Visitor,0,0
1,0.9277,0,132.7672,87,216.3598,0.000576,0.004592,0.0,0.0,Sep,2,2,6,1,New_Visitor,0,0
0,0.0113,0,0.0,61,546.6052,0.000157,0.053914,0.0,0.0,Nov,2,2,3,4,Returning_Visitor,1,0
0,6.484,0,0.0,0,28092.1517,0.001703,0.003024,0.0,0.0,May,1,2,1,13,Returning_Visitor,0,1
0,0.5452,0,0.0,27,25.4163,5e-06,0.000225,13.953788,0.0,Nov,2,1,2,2,Returning_Visitor,0,0
0,9.3531,0,0.0,14,211.1776,0.020859,0.036368,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,1,0
7,4.5162,0,0.0,4,9.1348,0.049506,0.001744,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,0,0
2,9.4991,0,0.0,72,113.9447,0.00055,0.019931,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,0,0
0,16.0424,0,51.744,25,133.019,0.031687,8e-06,0.0,0.0,May,2,1,3,3,Returning_Visitor,0,1
0,62.749,0,0.0,6,425.3589,0.047019,0.007647,4.572512,0.0,May,3,4,6,1,Returning_Visitor,0,0
0,9.2513,0,0.0,53,863.8749,0.001717,0.004315,6.405215,0.0,Dec,2,2,1,20,Returning_Visitor,0,0
0,239.4895,0,0.0,75,153.9671,0.012955,0.012108,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,0
0,64.9151,0,0.0,21,2928.2847,0.000112,0.026075,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0
1,68.9072,0,0.0,0,1712.0646,0.003102,0.001386,14.78833,0.0,Nov,2,2,1,3,Returning_Visitor,0,0
0,8.8503,2,0.0,2,1051.5459,0.007558,0.001105,0.0,0.0,Nov,4,2,1,1,Returning_Visitor,0,0
6,13.9494,0,0.0,2,2754.1102,0.000133,0.002784,3.336277,0.0,Dec,2,2,3,1,Returning_Visitor,0,0
0,2.6097,1,0.0,0,26.1209,0.019906,0.02877,0.0,0.6,June,2,2,4,5,Returning_Visitor,0,0
4,72.9368,0,113.0653,22,736.4558,0.006686,0.036512,0.0,0.0,Dec,2,5,5,6,Returning_Visitor,1,1
0,7.6767,0,76.5568,24,4725.6178,0.069731,0.023403,0.0,0.0,Mar,2,1,3,2,New_Visitor,0,0
0,2.2938,0,0.0,11,5214.4327,0.029612,0.008352,25.241303,0.0,Mar,1,2,1,2,Returning_Visitor,0,0
1,2.3828,1,0.0,17,367.3873,0.007772,0.013621,0.0,0.0,May,3,1,9,1,Returning_Visitor,0,0
0,1.4685,0,0.0,1,30671.5075,0.000481,0.047568,18.706751,0.0,Dec,3,2,9,1,Returning_Visitor,1,0
0,7.556,0,0.0,64,1360.193,0.066349,0.0,0.0,0.0,Nov,3,3,3,10,Returning_Visitor,1,1
2,7.7534,0,85.6146,4,6478.4082,0.011642,0.001978,30.933604,0.0,Sep,2,2,6,13,Returning_Visitor,0,0
1,1.3075,0,0.0,4,709.2306,0.059933,0.003092,0.0,0.0,Oct,1,4,3,13,Returning_Visitor,0,0
0,319.7429,1,0.0,22,117.9369,0.019865,0.014519,0.0,0.0,Dec,2,4,1,4,Returning_Visitor,0,0
1,0.7896,0,0.0,0,147.3008,0.001464,0.024365,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,1,0
0,1.4291,0,0.0,0,116.2047,0.014386,0.011059,0.0,0.0,May,3,2,7,5,Returning_Visitor,0,0
0,6.5749,0,0.0,9,359.6146,0.019189,0.039266,11.797264,0.0,May,4,5,8,8,New_Visitor,0,0
0,2.4524,1,0.0,53,107.1164,0.026028,0.001956,0.0,0.4,Aug,2,1,1,2,Returning_Visitor,0,0
0,7.1621,0,241.0432,9,300.6834,0.005576,0.065792,0.0,0.6,Mar,8,1,7,2,Returning_Visitor,0,0
1,5.2595,0,17.9364,89,4745.7154,5e-06,0.013896,0.0,0.0,May,1,2,1,1,New_Visitor,0,0
4,124.6298,0,0.0,9,2157.1521,0.030208,0.014688,2.030766,0.0,Mar,2,2,1,8,Returning_Visitor,0,0
0,0.6608,0,0.0,3,5859.3658,0.008611,0.003973,25.235533,0.0,Nov,2,2,3,1,Returning_Visitor,0,0
1,7.983,0,0.0,35,17178.4188,0.040488,0.001565,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,1,0
0,667.9083,0,0.0,21,1129.1568,0.024048,0.002365,0.0,0.0,Dec,1,2,5,2,Returning_Visitor,0,1
2,77.5406,0,0.0,16,5947.7938,0.004925,0.003485,0.0,0.0,Mar,2,1,2,2,Returning_Visitor,1,0
0,1.4536,8,14.495,100,255.9627,0.048377,0.03193,0.0,0.0,Dec,1,2,3,2,Returning_Visitor,0,1
1,145.9001,2,1834.324,40,64.5572,0.018538,0.083553,2.002257,0.0,Nov,3,2,1,4,Returning_Visitor,0,1
0,88.5912,1,0.0,1,92.2505,0.068404,0.019671,21.660756,0.0,May,2,2,1,3,Returning_Visitor,1,0
0,9.1075,0,53.1411,133,1286.7199,0.006694,0.138569,0.0,0.6,Dec,3,2,1,4,Returning_Visitor,1,1
0,61.3112,0,0.0,1,20.3443,2.8e-05,0.002907,25.966133,0.0,Jul,2,2,1,1,Returning_Visitor,0,0
0,10.6507,0,0.0,3,892.8382,0.002379,0.021226,0.0,0.0,Nov,1,2,5,11,Returning_Visitor,0,0
0,16.5027,0,0.0,0,50.3378,0.015255,0.001666,0.0,0.0,May,2,2,6,3,Returning_Visitor,1,0
0,924.1438,0,0.0,10,130.2434,0.003995,0.030658,0.0,0.0,Mar,8,2,1,11,Returning_Visitor,0,0
0,77.8646,1,0.0,6,439.4887,0.002349,0.055596,10.020257,0.0,Nov,3,2,7,2,Returning_Visitor,1,0
17,27.3328,0,0.0,13,1781.9988,1e-06,0.007168,14.707179,0.0,Mar,1,1,1,2,Returning_Visitor,0,0
4,19.8915,0,0.0,3,952.0039,0.026084,0.002249,0.0,0.0,May,1,1,1,3,New_Visitor,0,0
0,0.144,0,0.0,67,316.6751,0.011496,0.038283,0.0,0.6,Dec,2,4,8,3,Returning_Visitor,0,0
10,2.8946,0,60.3873,57,39.5744,0.074959,0.029266,0.0,0.6,Nov,3,10,2,4,Returning_Visitor,0,0
1,0.2573,2,25.5453,16,37.8302,0.022737,0.041178,0.0,0.0,May,2,4,1,2,New_Visitor,0,0
3,30.443,0,0.0,17,605.6127,0.025016,0.012333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0
0,177.3579,3,0.0,24,2823.4921,0.013691,0.007476,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,0,0
1,52.2381,0,0.0,26,0.8132,0.000831,0.015981,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,0
0,134.2764,0,0.0,0,25801.2423,0.000965,0.052002,6.86176,0.0,May,2,4,4,2,Returning_Visitor,0,0
0,5.4836,0,0.0,11,11677.2814,0.017935,0.044522,23.230222,0.8,May,2,2,3,3,Returning_Visitor,0,0
0,3.001,0,58.73,20,1523.7695,0.000665,0.067609,30.091052,0.0,May,2,5,7,2,Returning_Visitor,1,1
0,2611.1452,1,0.0,3,824.7465,0.019338,0.002032,0.0,0.6,Nov,3,2,1,2,Returning_Visitor,0,0
0,0.3924,1,0.0,7,341.4872,0.025797,0.003451,0.0,0.0,Mar,2,8,3,1,Returning_Visitor,0,0
0,5.3775,0,105.7372,55,373.6191,0.030339,0.003714,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,1,0
0,2.4564,2,507.695,2,1463.9875,0.00031,0.007899,2.632215,0.0,Mar,2,2,1,13,Returning_Visitor,0,0
3,0.66,0,0.0,46,3160.5367,0.003726,0.008888,0.0,0.0,Nov,4,2,4,3,Returning_Visitor,0,0
1,13.8356,0,0.0,4,1749.1655,0.002053,0.016657,0.0,0.0,Nov,3,1,3,3,Returning_Visitor,0,0
0,0.0077,0,0.0,7,1356.8435,0.05929,0.04052,38.876011,0.0,May,2,1,3,2,Returning_Visitor,0,0
5,1.1294,0,0.0,92,13.4762,0.00387,0.029034,0.0,0.0,May,1,2,3,2,New_Visitor,0,1
0,48.8568,0,0.0,17,748.9404,6.4e-05,0.006788,27.006675,0.2,Nov,3,2,2,2,Returning_Visitor,0,0
0,20.0294,0,0.0,0,273.9158,0.01047,0.003404,0.0,0.0,Aug,2,1,7,6,Returning_Visitor,0,0
1,1.5291,1,9.3598,4,27.6875,0.067945,0.015923,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,1,1
0,4.7586,0,0.0,5,250.0938,0.002571,0.002047,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,1,0
0,711.6672,1,0.0,4,437.2912,0.011205,0.018113,0.0,0.0,Nov,1,2,2,1,New_Visitor,0,1
0,413.4103,0,0.0,3,82.3143,0.04019,0.008631,3.523171,0.0,Nov,1,2,4,1,Returning_Visitor,1,0
2,58.7243,0,0.0,18,349.586,0.026252,0.032597,0.0,1.0,Dec,2,2,8,3,Returning_Visitor,0,0
0,1.662,0,17.1115,60,3.7039,0.019266,0.004981,0.0,0.0,May,2,4,2,1,Returning_Visitor,0,0
0,47.8437,0,0.0,102,16.2666,0.003451,0.041697,0.0,0.0,May,1,2,8,2,Returning_Visitor,0,0
0,61.8529,1,43.3812,70,68.9707,0.005114,0.001582,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,1,0
0,3.1484,4,0.0,90,1745.0045,0.017476,0.000859,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,0,1
3,129.3086,3,0.0,17,247.312,0.065129,0.042922,0.0,1.0,May,2,2,1,13,Returning_Visitor,0,0
0,1.6638,2,0.0,57,48.6076,0.000284,0.011111,0.0,0.0,Feb,2,1,1,2,Returning_Visitor,0,0
0,53.0338,0,0.0,20,2386.0405,0.024276,0.03275,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,0,0
8,9.1626,1,0.0,15,2670.331,0.040714,0.028653,0.0,0.0,Nov,1,2,7,2,Returning_Visitor,0,0
0,26.4454,1,0.0,101,52.6534,0.000657,0.047041,0.0,0.0,Dec,2,4,4,2,New_Visitor,0,0
1,50.6784,0,0.0,2,901.9986,0.000713,0.114571,0.0,0.0,Aug,1,2,3,13,Returning_Visitor,0,1
0,11.0541,0,0.0,42,221.4302,0.012359,0.049703,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
1,228.6122,0,0.0,34,519.654,0.08107,0.001234,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,0,0
7,3398.75,0,40.7816,13,113.6633,0.013302,0.001835,0.0,0.4,May,2,2,1,2,Returning_Visitor,0,0
0,67.8713,1,0.0,3,60.211,0.005817,0.021507,0.0,1.0,May,2,2,3,2,Returning_Visitor,0,0
0,1.2834,0,0.0,9,7685.2048,2e-05,0.044853,19.262719,0.0,May,2,2,1,3,New_Visitor,0,0
0,0.6572,0,351.1152,2,1563.966,0.000557,0.007702,0.0,0.0,Nov,2,2,8,8,Returning_Visitor,0,0
3,0.0983,0,0.0,12,23.6959,0.019824,0.009096,6.145368,0.0,May,4,5,1,1,Returning_Visitor,0,0
0,41.5843,0,0.0,11,1239.4714,0.009844,0.010982,0.0,0.0,Nov,4,5,1,13,Returning_Visitor,0,0
0,21.8895,4,0.0,0,1240.6487,0.035134,0.002199,0.0,0.0,May,3,2,1,3,Returning_Visitor,0,0
0,480.256,0,0.0,36,256.9514,0.01891,0.007371,27.237784,0.0,May,2,2,7,2,Returning_Visitor,0,0
4,0.1808,0,0.0,49,7718.8174,0.003918,0.041507,0.0,0.0,May,2,1,2,15,Returning_Visitor,0,0
0,1.4948,0,0.0,0,125.628,0.026917,0.017294,0.0,0.0,May,2,4,4,14,Returning_Visitor,0,0
2,1.3085,0,0.0,5,1867.3161,0.002386,0.002238,0.0,0.0,Dec,2,7,6,2,Returning_Visitor,0,0
2,348.12,1,0.0,6,5079.5816,0.021353,0.05807,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,0,0
0,23.6612,0,0.0,29,582.6185,0.003344,0.004825,0.0,0.0,May,1,2,1,3,Returning_Visitor,1,0
0,0.0775,0,0.0,27,55.5817,0.005371,0.012634,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
1,2.0341,0,0.0,10,398.3147,0.000104,0.040453,0.0,0.0,Mar,1,2,1,3,Returning_Visitor,0,0
0,2.3774,0,0.0,6,4853.6844,0.008042,0.073531,0.0,0.0,Dec,3,2,9,3,Returning_Visitor,0,0
0,605.9889,0,0.0,7,19755.1284,0.00027,0.04797,0.0,0.0,May,2,2,2,2,Returning_Visitor,1,0
1,87.1726,0,0.0,27,435.3395,0.016604,0.00463,0.0,0.0,May,2,1,4,5,New_Visitor,1,0
0,8.3232,0,56.8418,11,10.0215,0.000966,0.016342,0.0,0.8,Jul,2,2,5,1,Returning_Visitor,0,0
10,22.0738,0,34.5269,86,623.6817,0.008141,0.090436,0.0,0.0,May,2,2,1,3,Returning_Visitor,1,0
2,0.43,0,0.0,9,59.285,0.003847,0.003638,0.0,0.0,Jul,2,1,1,13,Returning_Visitor,0,0
2,15.0393,0,0.0,1,10.3825,7.2e-05,0.000224,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,0,0
1,6.8966,0,0.0,1,66.3412,0.024054,0.001285,0.0,0.0,May,2,2,6,2,Returning_Visitor,0,0
0,633.6778,6,0.0,21,132.3269,0.052745,0.00053,7.634937,0.0,Nov,1,2,1,1,Returning_Visitor,1,0
10,8.9317,2,13.1602,219,4111.9854,0.002583,0.005672,79.821774,0.0,Feb,1,2,3,5,Returning_Visitor,0,1
24,9.0666,1,0.0,31,5481.9399,0.009379,0.004425,34.26626,0.0,Aug,2,2,2,3,Returning_Visitor,0,0
0,0.675,0,0.0,14,122.2914,2.5e-05,0.002012,1.968362,0.0,Mar,1,2,1,10,Returning_Visitor,1,0
6,0.236,0,0.0,45,89.7936,0.000749,0.013641,0.0,0.0,Mar,2,1,4,2,Returning_Visitor,1,0
1,1.4863,0,0.0,0,1120.205,0.014481,0.006998,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0,0
0,6.4157,0,0.0,18,6368.3988,0.015998,0.009924,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,0,1
4,2.9549,0,0.0,26,124.6663,0.015297,0.003584,0.0,0.6,Sep,2,2,1,2,Returning_Visitor,1,0
0,73.8716,0,0.0,19,235.4167,0.004403,0.001198,0.0,0.0,Sep,2,2,3,6,Returning_Visitor,1,0
1,2.0027,0,0.0,10,340.5322,0.063092,0.000686,0.0,0.0,Mar,2,8,5,2,Returning_Visitor,0,1
0,16.688,0,674.1339,35,634.5388,0.055652,0.001608,5.733139,0.0,Sep,2,4,4,4,Returning_Visitor,0,0
3,15.1919,0,0.0,1,758.4777,0.084951,0.089903,0.0,0.0,Sep,1,2,3,3,Returning_Visitor,0,0
0,24.209,0,0.0,22,370.0662,0.002013,0.045003,0.0,0.0,May,2,1,6,1,Returning_Visitor,0,0
0,3.6019,0,0.0,10,17941.3665,0.009178,0.001694,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0
1,238.7398,0,0.0,38,38.9084,0.000145,0.025214,0.0,0.0,May,2,2,8,1,Returning_Visitor,1,0
8,8.7266,0,46.3347,17,295.2421,0.000722,0.006824,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,1,0
1,47.8458,0,0.0,16,3884.7649,0.009012,0.002735,0.0,0.2,May,3,2,3,5,Returning_Visitor,0,0
0,2836.4385,0,0.0,11,148.0508,0.00099,0.013797,26.563375,0.0,May,3,2,1,3,Returning_Visitor,0,1
0,1.3765,0,0.0,6,35.1954,0.003659,0.096113,44.286048,0.0,Mar,1,4,7,1,Returning_Visitor,1,1
0,3.5279,0,0.0,0,725.5366,0.023452,0.059512,0.0,0.0,Nov,2,1,3,4,Returning_Visitor,0,1
0,0.6427,6,0.0,221,150.3809,0.02276,0.088531,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,1
1,8.7559,6,0.0,135,612.6171,0.016929,0.005823,0.0,0.0,May,2,2,2,13,Returning_Visitor,0,0
0,62.988,0,303.2284,2,53.08,0.003339,0.033753,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,0,1
0,0.6691,0,1.2847,27,913.614,0.05298,0.030461,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,0,0
0,21.2931,0,0.0,1,43.8562,0.012839,0.023729,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,0,1
0,283.8764,0,0.0,480,437.0559,0.00146,0.00264,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,0
3,99.4286,0,2549.375,54,63973.5222,1e-06,0.010339,0.0,0.0,June,3,2,4,10,Returning_Visitor,0,0
1,841.928,1,0.0,49,529.7367,1.2e-05,0.090852,0.0,0.0,Nov,1,2,3,8,Returning_Visitor,1,0
0,0.2737,0,0.0,13,1598.5579,0.003235,0.006689,0.0,0.0,Nov,2,1,8,4,Other,0,0
0,57.2327,0,1514.2756,37,3210.5648,0.022392,0.003675,0.0,0.4,Nov,3,2,3,2,Returning_Visitor,1,0
6,4.7668,0,0.0,2,3484.6659,0.000258,0.028443,0.0,0.0,Dec,2,2,4,13,Returning_Visitor,0,0
0,5.1342,0,0.0,8,8.9926,0.037352,0.045926,10.812741,0.0,May,2,2,3,1,Returning_Visitor,0,0
2,2.0981,0,0.0,35,5247.7505,0.001902,0.025079,51.259609,0.0,Mar,3,2,2,2,Returning_Visitor,1,0
0,18.5045,4,188.8607,82,466.7606,0.060319,0.000982,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,0,0
2,17.2499,4,0.0,9,206.9371,0.02827,0.016245,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
0,7.1972,0,0.0,28,235.7561,0.047239,0.018605,0.0,0.0,Nov,1,2,1,11,Returning_Visitor,0,0
0,0.2883,0,0.0,66,3021.2597,0.015069,0.025184,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0,0
0,78.7178,0,0.0,2,768.9742,0.012044,0.022754,0.0,0.0,May,2,2,1,3,New_Visitor,0,0
4,16.9699,0,87.4131,148,2174.1852,0.02628,0.040167,0.0,0.0,May,1,2,1,20,Returning_Visitor,0,0
2,1.8826,0,0.0,205,548.1804,0.031009,0.020203,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,0,0
0,16.0849,0,0.0,23,471.679,6.3e-05,0.005231,0.0,0.0,Oct,3,2,3,1,Returning_Visitor,0,1
2,2.9861,0,0.0,2,70.7839,0.002726,0.024625,0.0,0.4,Sep,3,2,1,2,Returning_Visitor,0,0
5,0.8907,2,0.0,6,1154.9787,0.002648,0.065844,0.0,0.0,May,3,10,9,4,Returning_Visitor,1,0
2,116.1019,0,455.0796,15,2513.8659,0.017634,0.011245,8.752357,0.0,May,2,2,2,2,Returning_Visitor,0,0
0,0.5175,0,0.0,18,1113.8663,0.051454,0.009822,0.0,0.0,May,2,2,7,2,Returning_Visitor,0,1
0,85.019,0,115.9362,3,165.2637,3e-05,0.01254,0.0,0.0,Nov,2,1,1,3,Returning_Visitor,0,0
0,12.4891,1,0.0,105,2299.9385,0.000999,0.00585,0.0,0.0,Mar,2,8,1,3,Returning_Visitor,0,0
0,4.6254,0,0.0,0,83.7226,0.01453,0.005161,0.0,0.0,Dec,2,2,2,6,New_Visitor,0,1
4,9.3358,0,0.0,0,10049.2859,0.004266,0.01293,178.004547,0.0,May,2,1,4,1,Returning_Visitor,0,0
0,3.9784,1,14.1404,4,1025.465,0.001984,0.01217,0.0,0.0,May,2,2,2,3,Returning_Visitor,0,0
1,11.7253,6,0.0,14,6728.2557,0.004596,0.001536,0.0,0.0,Mar,2,1,1,2,Returning_Visitor,0,1
1,0.0921,3,0.0,23,3758.8757,0.005992,0.005691,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
1,64.2106,0,743.3316,0,13450.3643,0.002134,0.059372,0.0,0.0,May,2,2,1,1,New_Visitor,1,1
0,888.9687,0,0.0,89,648.4653,0.006485,0.044485,0.0,0.0,Dec,3,1,7,13,Returning_Visitor,0,0
3,4.7085,2,0.0,0,2735.6195,0.001696,0.005378,0.0,0.0,May,1,2,4,3,New_Visitor,1,0
6,4.9087,0,0.0,36,137.2149,0.005427,0.005633,0.0,0.0,Nov,2,10,2,2,Returning_Visitor,1,0
7,7.7888,0,0.0,67,810.5735,0.000342,0.048034,0.0,0.0,Nov,2,2,5,10,Returning_Visitor,1,0
0,11.5161,0,0.0,68,1887.4293,0.007513,0.070866,0.0,0.0,Nov,2,1,1,4,Returning_Visitor,0,0
1,1.4118,0,0.0,45,998.0797,0.007502,0.022327,0.0,0.0,Oct,2,2,2,1,Returning_Visitor,0,0
0,3.1084,0,30.3789,9,7.1365,0.009177,0.012086,0.0,0.0,May,2,2,1,6,Returning_Visitor,0,0
0,50.3508,1,0.0,72,28.2704,0.000311,0.008362,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,0,0
0,13.5008,1,871.7102,25,169.4655,2e-06,0.033038,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,0,1
0,16.8568,0,360.3925,110,11.451,0.010396,0.02084,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,0,1
0,35.7722,0,29.0097,24,386.4477,0.007258,0.00852,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0
2,81.7608,0,0.0,9,8742.4041,0.022462,0.024678,3.680553,0.0,Dec,3,2,5,1,Returning_Visitor,1,0
0,1.1631,0,0.0,3,72.3947,0.079774,0.024471,0.0,0.8,Nov,2,2,1,2,Returning_Visitor,0,0
6,9.9024,3,172.4373,19,24.6364,0.021097,0.033651,17.143449,0.0,May,2,5,4,1,Returning_Visitor,1,0
1,373.002,0,0.0,17,29.5999,0.038806,0.00529,17.736042,0.0,May,2,2,7,1,Returning_Visitor,0,0
0,7.8568,0,0.0,52,77.7178,0.002332,0.017249,0.0,0.0,June,2,2,2,1,Returning_Visitor,0,0
0,101.7286,0,32.3034,40,4401.3291,0.007841,0.059535,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,0,0
0,3398.75,0,0.0,50,495.2605,0.024573,0.032726,0.0,0.0,May,1,6,5,1,Returning_Visitor,1,0
0,3.658,0,0.0,0,405.3411,0.013777,0.053463,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0
0,3.4746,2,0.0,85,149.2682,0.011073,0.027565,0.0,0.0,June,2,2,3,3,Returning_Visitor,0,0
0,55.0805,0,0.0,121,159.5178,1.6e-05,0.001664,32.309219,0.0,Dec,2,2,7,20,New_Visitor,0,0
2,0.6449,0,122.8161,26,1081.603,0.044333,0.033131,0.0,0.6,Mar,1,2,1,1,Returning_Visitor,0,1
